ID,Title,State,State Reason,Number,Created At,Updated At,Closed At,URL,Author,Labels,Assignees,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,24,,
I_kwDOAJZX9s5VXTPv,"Comments section does not support RTL languages (Arabic, Hebrew, ..)",CLOSED,NOT_PLANNED,15752,2022-11-01T22:14:07Z,2023-05-17T11:04:09Z,2023-05-17T11:04:09Z,https://github.com/TryGhost/Ghost/issues/15752,alfarhan,"bug, help wanted, stale",,"ErisDS (2022-11-02T14:34:59Z): Hey there, thank you so much for the bug report.

That does sound like something that shouldn't happen! A PR to fix this issue would be very welcome 🙂 | alfarhan (2022-11-02T17:58:50Z): Thanks @ErisDS 
I uploaded 2 screenshots above to view the current and how it should look. | akash19coder (2022-11-26T06:15:27Z): @ErisDS I would like to give this issue a try 😀 . | alfarhan (2022-12-10T22:32:39Z): > @ErisDS 

Any hope? highly appreciate your support | ErisDS (2022-12-16T23:08:47Z): A PR for this issue would be very welcome. | deounix (2022-12-28T02:08:33Z): @ErisDS

The main languages that uses RTL scripts:

1. Arabic (ISO 639-1 Code >> ar)
2. Aramaic (ISO 639-1 Code >> ????)
3. Azeri (ISO 639-1 Code >> az)
4. Dhivehi/Maldivian
5. Hebrew
6. Kurdish (Sorani)
7. Persian/Farsi
8. Urdu

And some of them doesn't have an ISO 639-1 Code for example: (Aramaic) so we can't count on **Publication Language** to decide whether this langauge should be displayed from right to left or left to right.

I think the best way to do it is to add a new option in the admin panel (settings/general) under **Publication Language**

`Site Direction`: which is basically a dropdown with two options `(LTR - RTL)`.

Site Direction should be applied to the admin panel also because doing it only on (user side or comments section) make no sense.

Please let me know if you're ok with what I mention because I would like to help with this issue. | a0m0rajab (2022-12-30T01:29:47Z): @alfarhan I think this could be solved from the CSS file in the theme folder, would not this solve the issue?

If a pull request should be made for this, It would be at the https://github.com/TryGhost/comments-ui repository, we can get the idea from @deounix and create a list for RTL languages to check it at the repository. Instead of complicating the UI for non RTL users as what mentioned in this comment: https://github.com/TryGhost/Casper/pull/306#issuecomment-479492611

@ErisDS is there a way to pass the language as parameter to the comments-ui?  | alfarhan (2022-12-30T05:08:58Z): > @alfarhan I think this could be solved from the CSS file in the theme folder, would not this solve the issue?
> 
> If a pull request should be made for this, It would be at the https://github.com/TryGhost/comments-ui repository, we can get the idea from @deounix and create a list for RTL languages to check it at the repository. Instead of complicating the UI for non RTL users as what mentioned in this comment: [TryGhost/Casper#306 (comment)](https://github.com/TryGhost/Casper/pull/306#issuecomment-479492611)
> 
> @ErisDS is there a way to pass the language as parameter to the comments-ui?

@akash19coder 
The theme css does not cover this. Adding codes to the header will not make an impact since the whole comment area design is in iframe.  | farhan787 (2023-01-04T11:45:19Z): I started to work on this issue a few days ago and I wasn't sure where the repo for comments CSS components was as it was serving through a [CDN URL](https://cdn.jsdelivr.net/ghost/comments-ui@~0.12/umd/main.css), thanks @a0m0rajab for mentioning the `comments-ui` repo. 

I've added below language codes in the settings to check if current locale language is RTL or not, let me know if I missed any `rtl locale code`. 

```js
const rtlLocaleCodes = ['ar', 'arc', 'dv','fa', 'ha',  'he', 'iw', 'khw', 'ks', 'ku', 'ps',  'ur', 'yi'];
```

Will open the PR today or tomorrow morning. | farhan787 (2023-01-04T11:47:01Z): @alfarhan I checked your Arabic website and you're right if we set direction to `rtl` in HTML headers then other HTML components like NavBar, etc are also reversed, we'd need to make changes in the CSS for RTL languages.  | a0m0rajab (2023-01-06T19:47:33Z): @farhan787 sounds great! Could you figure out how to pass the localeCodes to the comments-ui? I got stuck at that point.  | farhan787 (2023-01-10T10:40:47Z): @a0m0rajab the comments data comes in the `script[data-ghost-comments]` component, see [this](https://github.com/TryGhost/comments-ui/blob/6de9cc06d9cbb77392f631de9fce63951a6c4524/src/index.js#L28). 

I got a bit occupied in some personal things, I was fixing the CSS styles for Right to Left direction, if you'd the CSS sorted then you can follow below steps to test your changes,

You can hardcode the data for testing purpose with your local dev setup, like this, before [this line of code](https://github.com/TryGhost/comments-ui/blob/6de9cc06d9cbb77392f631de9fce63951a6c4524/src/index.js#L38)

```js
dataset = {
        ghostComments: 'http://127.0.0.1:2368/',
        api: 'http://127.0.0.1:2368/ghost/api/content/',
        admin: 'http://127.0.0.1:2368/ghost/',
        key: '533a0e67d59dac0119f600d0ce',
        styles: 'http://127.0.0.1:5369/public/main.css',
        title: 'null',
        count: 'true',
        postId: '63a6163af8fbe027fdba0133',
        sentryDsn: '',
        colorScheme: 'auto',
        avatarSaturation: '60',
        accentColor: '#FF1A75',
        appVersion: '0.12',
        commentsEnabled: 'all',
        publication: 'The Daily Awesome',
        isRtlLang: true
    };
```

After this, in your ghost repo, add this comments key in the package.json file to point to the local comments-ui server. 
```json
""comments"": {
        ""url"": ""http://127.0.0.1:5369/comments""
    }
```

The CSS changes would also reflect in the ghost server's UI.  | github-actions (2023-05-10T11:04:00Z): Our bot has automatically marked this issue as stale because there has not been any activity here in some time.

The issue will be closed soon if there are no further updates, however we ask that you do not post comments to keep the issue open if you are not actively working on a PR.

We keep the issue list minimal so we can keep focus on the most pressing issues. Closed issues can always be reopened if a new contributor is found. Thank you for understanding 🙂",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
I_kwDOAJZX9s5VTedv,Migration failed update from 5.19.3 to 5.22.1,CLOSED,NOT_PLANNED,15743,2022-11-01T09:59:34Z,2023-03-11T18:04:43Z,2023-03-11T18:04:43Z,https://github.com/TryGhost/Ghost/issues/15743,nik-nazarov,"help wanted, stale",,"ErisDS (2022-11-01T22:21:03Z): Please can you connect to your DB and run `SELECT @@sql_mode` and share the output?  | github-actions (2022-11-01T22:21:19Z): Note from our bot: The `needs info` label has been added to this issue. Updating your original issue with more details is great, but won't notify us, so please make sure you leave a comment so that we can see when you've updated us. | nik-nazarov (2022-11-02T08:23:27Z): Hi @ErisDS, sure

```sql
NO_ENGINE_SUBSTITUTION
``` | ErisDS (2022-11-02T10:17:12Z): > The default SQL mode in MySQL 8.0 includes these modes: [ONLY_FULL_GROUP_BY](https://dev.mysql.com/doc/refman/8.0/en/sql-mode.html#sqlmode_only_full_group_by), [STRICT_TRANS_TABLES](https://dev.mysql.com/doc/refman/8.0/en/sql-mode.html#sqlmode_strict_trans_tables), [NO_ZERO_IN_DATE](https://dev.mysql.com/doc/refman/8.0/en/sql-mode.html#sqlmode_no_zero_in_date), [NO_ZERO_DATE](https://dev.mysql.com/doc/refman/8.0/en/sql-mode.html#sqlmode_no_zero_date), [ERROR_FOR_DIVISION_BY_ZERO](https://dev.mysql.com/doc/refman/8.0/en/sql-mode.html#sqlmode_error_for_division_by_zero), and [NO_ENGINE_SUBSTITUTION](https://dev.mysql.com/doc/refman/8.0/en/sql-mode.html#sqlmode_no_engine_substitution).
- From https://dev.mysql.com/doc/refman/8.0/en/sql-mode.html

Ghost expects the default sql mode, and **requires** STRICT_TRANS_TABLES

I'll leave this open for the time being to:

1. Get this documented
2. Look at catching these errors and instead throwing something more specific like ""Incorrect SQL Mode, STRICT_TRANS_TABLES is required.

If anyone would like to take on 2 that would be awesome. | nik-nazarov (2022-11-02T10:39:38Z): @ErisDS thank you for your reply, I've just update sql_mode to default value and now it works! | samrap (2022-11-02T19:34:33Z): @ErisDS @nik-nazarov  can you clarify what actually needs to be done here? 

Our database is on RDS and I can't set the global sql mode. Have to pin to version 5.19.3 for the time being.  | nik-nazarov (2022-11-02T22:57:25Z): @samrap sure, you need to update sql_mode parameter in parameters groups that is attached to your RDS instance. 
for example via UI or you can do it by terraform or another IaC tool
![image](https://user-images.githubusercontent.com/86673860/199617886-3695fc37-4901-4ea6-aeee-57736ba950f4.png)

PS: value for sql_mode:
```shell
ONLY_FULL_GROUP_BY,STRICT_TRANS_TABLES,NO_ZERO_IN_DATE,NO_ZERO_DATE,ERROR_FOR_DIVISION_BY_ZERO,NO_ENGINE_SUBSTITUTION
```
 | samrap (2022-11-04T02:31:24Z): @nik-nazarov Brilliant! Thank you | danquack (2022-11-04T13:41:42Z): There was a foreign key relationship on the products table:
```
SELECT TABLE_NAME,COLUMN_NAME,CONSTRAINT_NAME, REFERENCED_TABLE_NAME,REFERENCED_COLUMN_NAME FROM   INFORMATION_SCHEMA.KEY_COLUMN_USAGE WHERE   REFERENCED_TABLE_SCHEMA = 'ghost'; 

...
| subscriptions                          | tier_id           | subscriptions_tier_id_foreign                               | products                               | id                     |
```

Where the product table had the key as NOT NULL:
```
show create table products;
CREATE TABLE `products` (
  `id` varchar(24) NOT NULL,
  ...
```

To fix this I disabled the foreign key check and then altered the table:
```
mysql> SET FOREIGN_KEY_CHECKS = 0;
Query OK, 0 rows affected (0.07 sec)

mysql>  alter table `subscriptions` modify  `tier_id` varchar(24) not null;
Query OK, 0 rows affected (0.22 sec)
Records: 0  Duplicates: 0  Warnings: 0

mysql> SET FOREIGN_KEY_CHECKS = 1;
Query OK, 0 rows affected (0.07 sec)
```

It appears this is the commit that caused the change https://github.com/TryGhost/Ghost/commit/3858f255b9f6a0fa8e65f73959adf1682c4b129e, not sure how the schema migrations are validated, but this at least can get folks up and running until a patch goes in.

 | ErisDS (2022-11-04T17:30:58Z): @danquack to be transparent I've hidden your comment as your approach to fixing this is a hack around the problem. There is not going to be a patch to change Ghost to use a non-default SQL mode.  

The docs have now been updated: https://ghost.org/docs/faq/troubleshooting-mysql-database/#error-er_fk_column_cannot_change

If anyone wants to take on the work of improving the error message for these cases to make the error clearer and point to the docs, that'd be great as this issue only affects self-hosters who have a non-default SQL mode & I understand it can be difficult to find the source of the problem from the current error.
 | github-actions (2023-03-04T18:04:35Z): Our bot has automatically marked this issue as stale because there has not been any activity here in some time.

The issue will be closed soon if there are no further updates, however we ask that you do not post comments to keep the issue open if you are not actively working on a PR.

We keep the issue list minimal so we can keep focus on the most pressing issues. Closed issues can always be reopened if a new contributor is found. Thank you for understanding 🙂",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,Duplicate
I_kwDOAJZX9s5VSs3B,Cannot update membership tier descriptions,CLOSED,COMPLETED,15740,2022-11-01T06:52:06Z,2022-11-01T12:19:02Z,2022-11-01T11:25:42Z,https://github.com/TryGhost/Ghost/issues/15740,ericalli,"bug, P2 - High",,ErisDS (2022-11-01T12:19:02Z): This has been fixed and released. Please update to 5.22.2 :) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5VMRqX,Dropdown from header is hiding behind the featured posts.,CLOSED,COMPLETED,15732,2022-10-31T05:33:16Z,2022-11-01T03:45:47Z,2022-11-01T03:45:34Z,https://github.com/TryGhost/Ghost/issues/15732,ikarus-dhruv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5VK7wA,MariaDB  no longer supported - admin post screen 400,CLOSED,COMPLETED,15729,2022-10-30T17:54:35Z,2022-11-15T06:32:50Z,2022-11-14T17:38:48Z,https://github.com/TryGhost/Ghost/issues/15729,ngreve,,,"iBotPeaches (2022-10-30T19:16:46Z): @ngreve - Are you using Maria? I had that and reported here #15727, but then I realized it was because of Maria and finally did the swap over to mysql8 and it went away. | ngreve (2022-10-30T20:05:08Z): Yes, I am using MariaDB. Unfortunately switching to Mysql is not an option. My distro does not have an official package for mysql. If this is not fixable by the Ghost dev team, please close this issue and I will have to switch to another CMS.
(I know that MariaDB is officially not supported. But fortunately, in the past the dev team fixed some things anyway)  | b-turchyn (2022-11-01T19:48:29Z): This impacted me as well. 

The issue occurs in the subquery for counting conversions. MariaDB seems to struggle with referencing a table that is the more than the ""parent"" of the subquery. If the post WHERE clause is done more than one child down, the issue occurs. 

[This Gist](https://gist.github.com/b-turchyn/38bd50d881c0bd8f9d5c9c6c16dd8af4) has the original query and a manually updated one that produces the same results. Haven't run a query plan on it to see what (if any) performance impact would arise. 

A snippet of the original and updated queries:

Original:
```sql
SELECT
    `posts`.*,
    (WITH `k` AS (
    SELECT
        `member_id`
    FROM
        `members_subscription_created_events`
    WHERE
        posts.id = members_subscription_created_events.attribution_id
UNION
    SELECT
        `member_id`
    FROM
        `members_created_events`
    WHERE
        posts.id = members_created_events.attribution_id)
    SELECT
        count(*)
    FROM
        `k`) AS `count__conversions`,
```

Modified, working:
```sql
SELECT
    `posts`.*,
    (WITH `k` AS (
    SELECT
        `member_id`, `attribution_id`
    FROM
        `members_subscription_created_events`
UNION
    SELECT
        `member_id`, `attribution_id`
    FROM
        `members_created_events`)
    SELECT
        count(*)
    FROM
        `k` WHERE `k`.attribution_id = `posts`.id) AS `count__conversions`,
```

(Unrelated: it seems like this query is retrieving `posts.*` multiple times. Probably not inefficient from a query performance perspective, but inefficient from a data transfer perspective.)

Edit: the source of this seems to be at [core/core/server/models/post.js#L1363](https://github.com/TryGhost/Ghost/blob/main/ghost/core/core/server/models/post.js#L1363) (`conversions(modelOrCollection)`).  | ErisDS (2022-11-01T22:14:59Z): Sorry for taking a couple of days to get to this. As of Ghost v5 the Ghost team are no longer maintaining support for any database in production other than MySQL 8. 

I've explained this a few times on the forum, but I'll also explain here:

For MySQL5, MariaDB was a 100% compatible drop in replacement. Since then, the MariaDB team have opted to diverge and not keep compatibility with MySQL. Along side this, the ORM and query builder that we depended on to maintain compatibility have not matured enough or received enough contributions to fully handle the differences.

These things combined left our tiny team with the burden of handling incompatibilities, and it was actively detracting from us being able to deliver new features. 

Therefore, as of v5 we declared MySQL8 the only DB supported in production knowing full well with the features we intended to build that at some point we'd hit a breaking change in MariaDB, which has now happened.

Ghost is an open source project, and if there's an individual or preferably a group of individuals who want to take on the burden of supporting MariaDB, that is of course possible however I think that realistically the effort belongs in [knex](https://github.com/knex/knex).
 | zblesk (2022-11-07T20:48:16Z): Thanks to everyone here in elaborating. I've just encountered this error today, when I'd been trying to switch from MySQL to MariaDB and wondered if I'd just messed something up. 
 
Maybe I'll consider running an older version of Ghost instead. 🤔 I do not need any of the subscription features; and since I'm self-hosting low-traffic blogs on a small server I can't really enlarge, memory usage is becoming a problem. I run both MariaDB and MySQL. MySQL runs 3 Ghost blogs and nothing else, and has ~50% bigger memory use than MariaDB running 11 app DBs...
 | TheManchineel (2022-11-14T08:06:50Z): Any advice to migrate from MariaDB to MySQLv8? | ErisDS (2022-11-14T17:38:48Z): There's loads of discussions around this on the forum: https://forum.ghost.org/t/how-to-migrate-from-mariadb-10-to-mysql-8/29575

I'm going to close this issue now. If someone wants to take on the work of mariadb compatibility, we can reopen.  | TemaSM (2022-11-15T06:31:30Z): Introduced by:
https://github.com/TryGhost/Ghost/commit/22fe1c01de5bde5075ddb942bd8cba6e9e4d700f#diff-3149f93d170c65cd0c97a204a2d19c6102351b3c542c357aa342874699521237R1363
Seems to be that can be fixed by simple escaping of table's name (`posts.id` to <code>\`posts\`.id</code>) inside `whereRaw()`",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5VKqQV,Search Function does not work due to CORS access control,CLOSED,COMPLETED,15728,2022-10-30T15:26:34Z,2022-11-02T17:03:33Z,2022-11-02T17:03:33Z,https://github.com/TryGhost/Ghost/issues/15728,Ex10si0n,"needs:info, support request",,"ErisDS (2022-11-01T22:22:54Z): The search function is working as expected on all standard setups.

>  I do not use ghost as a CMS. Instead, I use the casper theme.

I couldn't make sense of what you mean by this. Can you explain more about your setup? Particularly everything to do with your domain/url configuration. | github-actions (2022-11-01T22:23:14Z): Note from our bot: The `needs info` label has been added to this issue. Updating your original issue with more details is great, but won't notify us, so please make sure you leave a comment so that we can see when you've updated us. | Ex10si0n (2022-11-02T03:51:50Z): I deployed Ghost using docker deploy command: `docker run -d --name some-ghost -e NODE_ENV=development -p 80:2368 -v /var/www/aspires:/var/lib/ghost/content -e url=https://aspires.cc ghost` with nothing changed inside the docker container. However, the search function does not work. The error log (from web debugger) is displayed below.

- PS. I use Cloudflare to proxy my domain's DNS server, I don't know if this make the problem

<img width=""1492"" alt=""Screenshot 2022-11-02 at 11 41 15"" src=""https://user-images.githubusercontent.com/29248341/199390109-a8b80f36-d88c-47e1-a0be-524a8c347eb3.png"">
 | ErisDS (2022-11-02T17:03:15Z): This doesn't seem like a bug in Ghost. You shouldn't be deploying Ghost in development onto a production site - although I doubt that's the problem. You can get help with docker from the docker community that maintains the [docker image for Ghost](https://github.com/docker-library/ghost/issues?q=is%3Aissue+is%3Aopen+sort%3Aupdated-desc) or from our [forum](https://ghost.org). Forum is probably best to solve this specific issue as it's likely cloudflare.
 | github-actions (2022-11-02T17:03:32Z): Hey @Ex10si0n 👋 We ask that you please do not use GitHub for help or support 😄. We use GitHub solely for bug-tracking and community-driven development.

Many questions can be answered by reviewing our [documentation](https://ghost.org/docs/). If you can't find an answer then our [forum](https://forum.ghost.org/c/help/6) is a great place to get community support, plus it helps create a central location for searching problems/solutions.

FYI: Many projects use issue templates to point you in the right direction. Reading the guidelines or issue templates before opening issues can save you and project maintainers valuable time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
